LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Overall
77,77,77,73,75,75,75,73,72,72,72,72,66,66,66,72,57,56,56,56,57,55,54,54,54,55,60,83,78,72,75,73,64,54,48,78,67,73,69,78,58,76,68,71,77,60,68,42,87,66,70,78,46,32,28,9,11,9,11,7,79
76,76,76,68,72,72,72,68,68,68,68,67,64,64,64,67,56,56,56,56,56,54,54,54,54,54,58,84,82,65,83,64,57,45,49,70,57,62,64,84,57,79,66,81,76,65,60,39,85,61,76,82,46,44,21,11,7,15,13,7,79
77,77,77,80,80,80,80,80,79,79,79,78,70,70,70,78,58,53,53,53,58,53,43,43,43,53,72,78,60,76,76,83,80,78,58,83,85,84,81,78,80,80,50,78,60,76,60,24,83,78,78,78,31,20,26,8,12,11,10,9,79
76,76,76,74,76,76,76,74,73,73,73,72,66,66,66,72,53,50,50,50,53,50,45,45,45,50,64,84,79,65,74,73,67,52,56,77,77,69,75,82,79,75,83,66,53,66,59,26,86,70,74,79,21,29,25,14,12,9,12,11,79
77,77,77,75,77,77,77,75,74,74,74,72,66,66,66,72,54,52,52,52,54,51,47,47,47,51,56,79,74,73,78,80,49,50,49,81,74,74,79,80,76,81,76,66,64,80,62,26,79,62,69,70,42,23,20,6,13,8,14,11,79
78,78,78,73,75,75,75,73,72,72,72,69,65,65,65,69,51,52,52,52,51,49,50,50,50,49,51,80,79,69,84,79,78,53,52,82,64,59,86,80,69,83,93,63,71,78,66,18,83,55,70,78,35,35,27,8,9,16,9,11,79
78,78,78,77,77,77,77,77,77,77,77,76,73,73,73,76,63,63,63,63,63,61,58,58,58,61,66,80,76,75,74,78,78,73,70,80,77,83,84,74,80,77,84,77,75,75,61,59,82,72,80,84,30,58,29,8,10,11,13,6,79
77,77,77,73,75,75,75,73,71,71,71,72,65,65,65,72,55,53,53,53,55,53,50,50,50,53,68,82,72,66,77,69,60,70,60,69,81,79,72,81,48,85,66,69,79,74,85,33,85,64,79,71,29,29,26,14,15,11,8,12,79
77,77,77,71,74,74,74,71,72,72,72,70,65,65,65,70,51,52,52,52,51,49,50,50,50,49,58,80,92,72,76,72,64,44,55,74,67,70,65,76,52,78,76,57,82,66,70,31,78,76,79,84,25,25,19,13,9,12,9,13,79
76,76,76,71,75,75,75,71,72,72,72,68,62,62,62,68,47,46,46,46,47,45,43,43,43,45,36,86,76,74,73,79,60,53,35,81,63,66,60,78,57,78,68,60,61,80,38,11,75,60,77,70,55,12,16,7,13,13,15,6,78
73,73,73,77,77,77,77,77,76,76,76,76,69,69,69,76,62,58,58,58,62,58,52,52,52,58,70,70,50,75,68,83,74,48,60,80,86,84,86,76,77,81,55,78,64,78,62,30,76,71,62,76,65,34,34,6,7,8,9,7,78
71,71,71,78,77,77,77,78,77,77,77,78,72,72,72,78,63,58,58,58,63,59,45,45,45,59,66,73,40,75,76,83,80,64,68,78,93,91,94,77,95,77,70,88,34,71,55,43,75,75,64,81,28,41,36,7,10,10,8,6,78
77,77,77,73,75,75,75,73,72,72,72,71,66,66,66,71,60,59,59,59,60,58,59,59,59,58,52,76,77,68,73,75,69,40,54,77,79,86,71,78,65,77,78,76,78,68,90,40,84,58,68,79,50,45,35,8,9,7,7,7,78
75,75,75,77,77,77,77,77,77,77,77,76,73,73,73,76,66,65,65,65,66,63,59,59,59,63,65,74,56,72,71,81,76,58,65,83,87,76,87,80,87,78,66,82,72,71,80,54,81,72,61,83,49,54,39,7,12,15,9,11,78
76,76,76,68,72,72,72,68,67,67,67,66,62,62,62,66,50,50,50,50,50,47,48,48,48,47,48,81,83,64,75,74,46,34,45,76,58,54,53,75,39,84,74,82,83,75,80,25,80,53,75,68,23,22,27,15,7,12,7,9,78
76,76,76,67,72,72,72,67,69,69,69,67,64,64,64,67,53,54,54,54,53,51,52,52,52,51,42,81,84,70,67,64,40,37,48,76,53,69,64,79,44,80,79,84,86,62,73,34,82,62,73,78,37,23,26,11,9,14,16,12,78
77,77,77,73,74,74,74,73,72,72,72,72,68,68,68,72,58,58,58,58,58,56,53,53,53,56,66,80,77,69,67,71,69,74,64,76,73,71,69,77,67,84,63,82,89,76,67,43,77,70,74,71,31,33,34,9,7,15,12,13,78
77,77,77,71,75,75,75,71,71,71,71,70,64,64,64,70,53,53,53,53,53,52,52,52,52,52,40,80,80,68,72,76,69,60,55,76,79,78,76,76,74,79,84,74,72,66,70,24,80,60,71,76,51,29,26,12,15,9,14,11,78
77,77,77,68,72,72,72,68,66,66,66,66,58,58,58,66,50,49,49,49,50,49,51,51,51,49,44,81,78,64,76,72,48,62,38,76,68,75,64,74,58,86,79,66,91,64,60,20,78,46,68,76,52,24,22,9,9,8,6,8,78
73,73,73,77,76,76,76,77,76,76,76,77,72,72,72,77,66,61,61,61,66,63,55,55,55,63,78,76,51,70,65,86,74,75,65,80,81,81,82,73,84,82,82,80,64,72,52,51,73,75,66,74,35,55,48,12,6,12,11,11,78
69,69,69,77,75,75,75,77,77,77,77,77,71,71,71,77,57,54,54,54,57,51,40,40,40,51,77,71,23,79,67,81,74,65,74,80,79,76,83,76,71,72,61,68,59,70,41,36,76,78,60,70,30,22,22,15,10,11,12,7,78
75,75,75,73,73,73,73,73,71,71,71,73,67,67,67,73,65,63,63,63,65,63,63,63,63,63,69,72,84,74,68,75,71,43,48,71,79,79,75,79,55,73,83,87,78,58,84,48,80,65,59,68,55,59,33,6,11,15,14,8,78
77,77,77,77,78,78,78,77,77,77,77,76,70,70,70,76,57,53,53,53,57,53,46,46,46,53,71,75,75,77,77,80,70,59,63,80,75,78,77,82,68,74,70,74,71,74,38,28,83,74,65,75,36,24,19,8,14,9,6,9,78
76,76,76,65,70,70,70,65,66,66,66,63,58,58,58,63,47,48,48,48,47,46,50,50,50,46,33,81,93,64,80,66,49,28,36,74,66,63,65,76,59,80,86,66,84,56,60,24,80,52,64,73,49,21,17,15,6,12,14,9,78
76,76,76,71,73,73,73,71,69,69,69,69,63,63,63,69,53,52,52,52,53,50,51,51,51,50,63,81,80,67,71,70,69,69,48,74,65,65,66,77,52,79,69,73,83,72,67,24,82,61,77,72,47,30,17,15,9,10,13,9,78
76,76,76,73,75,75,75,73,73,73,73,73,69,69,69,73,60,60,60,60,60,58,57,57,57,58,69,76,81,71,77,74,71,45,67,74,69,76,73,76,49,79,68,76,78,68,80,51,83,71,90,74,46,36,28,7,11,13,14,10,78
76,76,76,71,74,74,74,71,71,71,71,69,64,64,64,69,49,50,50,50,49,46,47,47,47,46,55,82,75,61,71,71,68,75,54,76,67,66,68,71,68,82,75,75,88,73,86,25,84,71,77,77,20,24,15,12,12,11,9,9,78
77,77,77,78,79,79,79,78,77,77,77,76,67,67,67,76,56,52,52,52,56,53,45,45,45,53,70,79,68,67,75,83,67,69,60,82,88,87,82,75,72,79,42,59,58,78,53,37,81,75,69,75,50,15,18,14,15,11,12,7,78
76,76,76,73,75,75,75,73,73,73,73,71,66,66,66,71,57,57,57,57,57,54,54,54,54,54,67,76,75,75,79,76,68,80,53,77,65,65,64,78,60,84,70,64,82,80,75,34,79,65,81,78,55,30,26,12,13,14,6,11,78
75,75,75,78,78,78,78,78,77,77,77,77,71,71,71,77,62,59,59,59,62,59,52,52,52,59,71,78,66,74,69,82,67,73,66,81,85,84,83,75,70,74,66,71,59,78,59,51,76,74,75,78,31,40,35,11,12,8,10,12,78
74,74,74,76,76,76,76,76,76,76,76,77,75,75,75,77,76,74,74,74,76,75,72,72,72,75,76,69,70,76,64,82,75,61,70,81,79,77,76,76,82,74,66,85,69,69,62,73,76,72,75,75,74,74,71,9,7,8,16,16,78
71,71,71,76,75,75,75,76,76,76,76,77,77,77,77,77,78,76,76,76,78,77,74,74,74,77,80,65,63,78,63,81,78,51,75,79,77,75,76,79,76,69,79,83,66,67,81,76,76,76,54,82,68,77,81,7,13,16,15,14,78
76,76,76,73,74,74,74,73,73,73,73,72,70,70,70,72,62,62,62,62,62,60,60,60,60,60,68,76,76,72,73,72,57,56,70,76,66,72,67,76,64,84,70,74,91,74,78,47,80,73,78,71,48,36,50,8,15,6,15,15,78
77,77,77,71,74,74,74,71,71,71,71,71,66,66,66,71,52,52,52,52,52,48,48,48,48,48,61,79,86,71,74,71,64,60,55,77,66,65,50,75,32,78,63,77,93,68,75,30,78,73,77,70,21,15,19,15,12,11,11,8,78
77,77,77,76,77,77,77,76,76,76,76,75,71,71,71,75,62,61,61,61,62,59,56,56,56,59,75,77,66,76,88,78,80,75,67,78,76,75,67,76,70,92,71,70,83,80,70,36,75,79,83,79,54,39,39,10,9,16,9,9,78
76,76,76,76,76,76,76,76,76,76,76,75,70,70,70,75,59,56,56,56,59,55,50,50,50,55,74,78,78,73,76,73,77,74,64,75,75,77,91,78,71,77,80,80,61,76,65,44,80,79,76,77,45,21,18,14,7,11,9,14,77
76,76,76,69,72,72,72,69,71,71,71,68,68,68,68,68,56,58,58,58,56,54,56,56,56,54,66,83,84,75,75,68,66,54,62,72,45,51,68,78,59,77,70,67,89,69,63,34,82,69,80,77,32,53,35,1,1,1,1,1,77
76,76,76,75,76,76,76,75,75,75,75,75,70,70,70,75,58,57,57,57,58,54,50,50,50,54,65,75,74,74,75,83,74,44,70,80,76,78,76,74,66,77,67,76,76,64,55,40,77,70,68,75,31,36,20,9,9,9,16,6,77
75,75,75,74,75,75,75,74,74,74,74,73,67,67,67,73,51,50,50,50,51,48,43,43,43,48,70,79,66,72,72,77,78,77,64,79,67,70,70,74,56,82,74,63,71,77,57,18,79,72,72,71,21,24,20,12,11,11,5,5,77
76,76,76,75,75,75,75,75,74,74,74,74,68,68,68,74,56,53,53,53,56,52,46,46,46,52,69,77,74,71,74,77,66,71,61,77,78,78,74,74,76,80,77,80,75,73,52,39,78,71,71,78,19,22,21,6,6,15,16,7,77
75,75,75,75,76,76,76,75,77,77,77,73,72,72,72,73,55,56,56,56,55,51,47,47,47,51,61,83,66,79,75,80,84,83,69,78,67,53,79,78,70,75,73,70,69,75,58,45,80,77,78,77,25,22,24,6,8,8,15,6,77
75,75,75,67,70,70,70,67,68,68,68,65,65,65,65,65,53,57,57,57,53,53,59,59,59,53,60,77,91,66,74,67,53,42,57,74,43,50,57,77,47,83,83,50,92,76,88,45,78,65,73,76,26,46,43,14,14,12,10,6,77
75,75,75,68,72,72,72,68,68,68,68,67,63,63,63,67,52,53,53,53,52,51,51,51,51,51,45,79,80,64,62,70,52,43,55,75,74,72,54,74,51,73,74,75,86,68,69,31,80,55,66,80,28,33,29,7,16,15,8,6,77
75,75,75,71,73,73,73,71,71,71,71,70,66,66,66,70,57,57,57,57,57,56,56,56,56,56,56,76,83,66,71,74,57,35,58,75,71,72,72,77,79,78,83,74,71,69,65,37,79,67,62,74,55,39,32,11,12,8,8,6,77
75,75,75,74,74,74,74,74,73,73,73,73,68,68,68,73,58,56,56,56,58,55,51,51,51,55,68,77,76,72,73,75,69,29,66,75,75,77,75,76,64,74,81,76,72,72,41,44,78,69,77,75,47,28,21,12,12,16,14,9,77
75,75,75,70,73,73,73,70,71,71,71,68,65,65,65,68,52,56,56,56,52,50,54,54,54,50,65,80,79,77,84,72,73,56,47,76,41,44,60,83,59,81,71,51,77,66,83,30,82,71,83,79,59,29,22,16,12,13,14,16,77
75,75,75,67,71,71,71,67,67,67,67,66,60,60,60,66,50,50,50,50,50,48,49,49,49,48,48,75,84,68,75,70,53,52,40,71,69,68,66,73,46,85,71,72,85,68,72,33,77,53,65,76,36,23,13,13,13,7,5,14,77
74,74,74,68,71,71,71,68,68,68,68,65,61,61,61,65,50,50,50,50,50,48,49,49,49,48,63,80,79,68,81,62,72,66,44,69,50,57,58,79,62,80,77,53,78,73,69,27,84,66,62,81,32,33,23,7,12,6,9,11,77
71,71,71,77,76,76,76,77,77,77,77,76,75,75,75,76,71,68,68,68,71,69,63,63,63,69,78,66,58,78,74,81,76,72,70,80,80,67,85,76,93,68,53,69,54,80,66,66,80,76,69,78,56,62,66,14,11,14,14,7,77
69,69,69,77,75,75,75,77,77,77,77,77,75,75,75,77,70,68,68,68,70,67,58,58,58,67,77,66,43,80,68,82,82,70,75,80,85,82,85,73,88,74,57,70,40,68,58,69,71,80,60,77,51,64,50,9,11,8,6,6,77
75,75,75,68,71,71,71,68,67,67,67,67,60,60,60,67,49,50,50,50,49,47,48,48,48,47,51,80,76,64,72,69,52,48,52,76,68,67,67,73,82,83,72,68,89,57,76,19,81,51,75,72,35,23,22,16,14,15,14,15,77
75,75,75,68,71,71,71,68,67,67,67,65,62,62,62,65,51,52,52,52,51,49,51,51,51,49,56,79,81,62,72,66,59,43,46,73,62,58,62,78,55,83,81,55,78,71,67,47,83,61,83,78,20,37,22,9,11,7,9,13,77
75,75,75,77,77,77,77,77,76,76,76,75,69,69,69,75,60,57,57,57,60,56,51,51,51,56,65,79,55,73,75,86,80,80,58,84,80,75,88,76,73,77,70,70,66,82,66,38,77,63,72,73,55,30,30,7,16,16,6,12,77
76,76,76,76,77,77,77,76,76,76,76,74,68,68,68,74,55,51,51,51,55,51,45,45,45,51,65,78,75,77,75,81,70,67,58,80,78,80,78,71,78,76,63,69,63,77,48,22,77,71,66,76,38,24,22,9,12,6,13,16,77
75,75,75,75,75,75,75,75,74,74,74,74,67,67,67,74,53,52,52,52,53,50,46,46,46,50,68,77,71,73,73,76,73,69,67,76,78,85,79,71,73,77,70,78,74,74,77,18,76,73,72,72,40,18,12,15,9,10,15,16,77
75,75,75,71,73,73,73,71,71,71,71,70,65,65,65,70,52,50,50,50,52,49,46,46,46,49,64,78,80,67,74,73,62,66,56,75,66,72,68,73,54,78,74,70,85,67,50,32,79,71,72,82,19,21,20,12,8,16,8,7,77
75,75,75,66,72,72,72,66,70,70,70,65,67,67,67,65,51,58,58,58,51,49,54,54,54,49,49,79,82,75,79,68,55,59,57,77,34,41,33,79,32,83,42,64,90,75,76,41,82,69,80,73,45,32,19,6,14,8,13,14,77
76,76,76,73,74,74,74,73,71,71,71,71,64,64,64,71,56,53,53,53,56,54,52,52,52,54,49,76,71,61,70,80,64,53,47,76,84,81,75,78,69,73,80,78,78,62,78,30,84,60,63,82,17,45,41,9,11,13,16,8,77
72,72,72,77,76,76,76,77,76,76,76,76,69,69,69,76,59,57,57,57,59,56,48,48,48,56,63,72,55,71,71,81,65,45,66,78,92,93,91,77,91,77,80,71,40,68,73,42,75,74,64,77,42,33,24,12,6,14,12,9,77
76,76,76,73,75,75,75,73,72,72,72,69,62,62,62,69,47,46,46,46,47,44,40,40,40,44,54,85,65,66,82,74,63,68,43,77,73,63,77,78,87,84,68,55,54,78,62,19,85,65,74,82,30,20,11,7,14,8,10,13,77
76,76,76,72,74,74,74,72,72,72,72,71,67,67,67,71,53,51,51,51,53,50,46,46,46,50,50,81,75,72,72,76,74,66,63,75,74,76,77,72,71,75,89,81,78,65,39,19,80,64,76,66,22,37,27,13,12,10,15,11,77
76,76,76,75,76,76,76,75,74,74,74,74,68,68,68,74,58,55,55,55,58,54,49,49,49,54,63,78,73,70,66,78,64,53,62,78,78,85,76,75,67,76,71,82,81,63,55,47,78,72,67,77,28,25,21,11,8,16,10,8,77
76,76,76,68,72,72,72,68,69,69,69,67,63,63,63,67,53,54,54,54,53,52,54,54,54,52,46,78,83,65,69,66,69,64,48,74,68,75,65,75,61,80,76,70,84,71,74,40,79,64,81,77,39,30,29,14,16,16,7,16,77
75,75,75,71,73,73,73,71,69,69,69,69,61,61,61,69,49,46,46,46,49,46,41,41,41,46,57,76,77,65,72,72,61,55,58,73,81,81,79,73,77,85,56,61,72,77,52,23,75,56,56,78,20,14,15,8,9,8,8,11,77
75,75,75,65,69,69,69,65,64,64,64,62,56,56,56,62,45,43,43,43,45,43,44,44,44,43,39,78,90,65,70,68,68,36,35,76,51,69,54,72,55,78,83,66,85,68,40,19,78,42,72,74,30,13,12,14,11,10,13,7,77
72,72,72,76,76,76,76,76,76,76,76,76,72,72,72,76,60,57,57,57,60,56,48,48,48,56,76,68,50,78,57,83,80,68,72,81,78,74,78,72,72,78,58,70,68,79,56,28,75,75,70,76,24,44,40,13,12,10,7,14,77
75,75,75,66,71,71,71,66,69,69,69,64,66,66,66,64,50,56,56,56,50,48,54,54,54,48,48,83,85,69,74,65,57,33,55,74,34,34,52,84,71,78,84,55,77,64,79,45,88,70,80,81,44,29,23,15,16,14,7,10,77
75,75,75,74,75,75,75,74,73,73,73,73,66,66,66,73,53,51,51,51,53,49,45,45,45,49,69,75,73,74,69,76,54,40,59,74,76,79,72,76,64,79,73,65,76,69,69,28,78,69,65,72,16,24,18,15,13,16,11,15,77
75,75,75,68,72,72,72,68,68,68,68,66,61,61,61,66,53,54,54,54,53,51,54,54,54,51,40,80,78,61,76,68,65,29,44,74,71,77,65,77,60,79,70,74,77,63,82,29,81,58,72,63,58,39,17,12,11,7,11,14,77
75,75,75,71,73,73,73,71,69,69,69,68,60,60,60,68,50,47,47,47,50,47,45,45,45,47,48,80,76,70,72,74,68,42,34,76,75,77,69,74,76,74,75,72,74,62,60,14,80,56,68,72,36,20,18,10,7,7,10,5,77
76,76,76,71,74,74,74,71,71,71,71,69,66,66,66,69,58,58,58,58,58,56,58,58,58,56,59,72,75,72,75,72,66,68,59,77,69,71,61,78,67,84,75,54,90,68,80,43,82,61,73,70,32,44,47,7,13,7,8,10,77
76,76,76,67,72,72,72,67,69,69,69,64,61,61,61,64,44,48,48,48,44,42,48,48,48,42,29,78,84,67,76,66,39,52,43,74,60,64,67,77,63,82,81,64,88,70,89,14,82,68,66,76,25,24,13,15,12,6,7,13,77
75,75,75,73,74,74,74,73,74,74,74,72,69,69,69,72,56,56,56,56,56,53,51,51,51,53,64,79,79,73,71,70,67,66,65,83,68,62,72,74,79,71,81,69,75,67,68,33,81,74,79,77,31,32,34,15,12,15,12,11,77
76,76,76,74,75,75,75,74,72,72,72,72,63,63,63,72,53,48,48,48,53,51,43,43,43,51,60,78,72,66,74,76,66,42,50,79,89,88,81,76,72,72,76,69,69,66,40,30,80,58,66,74,26,20,18,8,14,13,15,15,77
75,75,75,77,77,77,77,77,77,77,77,76,70,70,70,76,59,57,57,57,59,56,53,53,53,56,70,76,74,76,76,82,78,67,56,84,79,77,79,76,81,70,76,65,61,60,78,39,80,77,79,82,40,33,30,17,14,17,17,17,77
76,76,76,76,77,77,77,76,74,74,74,74,64,64,64,74,54,48,48,48,54,50,43,43,43,50,66,83,58,68,69,80,52,38,48,81,85,88,79,71,78,78,67,66,66,63,47,22,83,65,67,62,36,24,17,14,6,8,12,6,77
75,75,75,69,73,73,73,69,71,71,71,69,66,66,66,69,49,50,50,50,49,47,46,46,46,47,50,80,78,68,65,70,35,36,64,75,65,69,61,67,69,80,72,75,91,77,42,20,79,70,78,80,31,27,18,14,12,16,13,16,77
76,76,76,72,74,74,74,72,72,72,72,69,65,65,65,69,51,50,50,50,51,49,47,47,47,49,49,81,83,68,68,73,48,42,53,77,70,72,78,77,68,75,77,72,73,77,58,23,77,66,70,79,22,29,26,11,11,8,14,15,77
75,75,75,72,74,74,74,72,72,72,72,72,68,68,68,72,55,57,57,57,55,52,52,52,52,52,65,75,73,75,71,76,57,49,67,78,68,79,50,71,45,81,66,74,95,67,80,37,74,68,60,75,35,27,15,12,13,14,8,6,77
75,75,75,66,71,71,71,66,67,67,67,64,60,60,60,64,49,51,51,51,49,48,52,52,52,48,31,77,74,63,78,69,49,58,37,73,66,84,54,72,53,83,64,62,90,65,80,29,78,58,76,71,30,45,19,13,6,15,7,15,77
76,76,76,76,77,77,77,76,75,75,75,72,65,65,65,72,52,49,49,49,52,48,43,43,43,48,60,81,71,67,70,80,69,68,45,78,77,73,85,83,77,74,76,55,57,75,50,37,83,74,76,68,36,12,14,14,8,15,8,12,77
72,72,72,76,75,75,75,76,74,74,74,75,65,65,65,75,56,50,50,50,56,52,42,42,42,52,65,70,50,70,71,81,77,62,48,80,92,94,90,70,82,74,74,79,59,68,48,26,74,69,65,75,32,25,18,5,7,7,7,10,77
72,72,72,76,75,75,75,76,74,74,74,74,65,65,65,74,57,51,51,51,57,54,44,44,44,54,72,76,49,70,67,79,70,58,55,75,90,89,79,72,78,73,55,71,58,74,59,24,76,69,66,71,34,33,29,13,12,11,13,10,77
76,76,76,72,74,74,74,72,71,71,71,70,64,64,64,70,54,51,51,51,54,51,48,48,48,51,56,78,72,73,74,76,68,66,47,77,75,74,74,68,68,82,70,71,79,79,43,29,77,59,69,75,34,33,24,8,14,8,13,13,77
76,76,76,72,74,74,74,72,72,72,72,72,68,68,68,72,63,62,62,62,63,61,60,60,60,61,62,75,76,67,74,70,58,55,53,74,76,73,76,83,69,77,78,86,74,72,86,51,84,67,74,85,46,52,38,8,6,11,15,6,77
76,76,76,75,77,77,77,75,75,75,75,72,67,67,67,72,50,50,50,50,50,46,44,44,44,46,60,80,71,73,76,82,77,57,55,84,70,61,73,77,65,78,74,48,68,77,58,32,78,71,67,66,20,19,16,13,14,12,6,15,77
76,76,76,74,75,75,75,74,74,74,74,74,70,70,70,74,62,60,60,60,62,60,57,57,57,60,65,80,77,70,72,75,75,58,65,74,78,75,79,78,72,74,78,84,76,68,80,49,80,72,70,76,25,45,44,8,10,15,6,15,77
75,75,75,75,76,76,76,75,75,75,75,73,67,67,67,73,54,53,53,53,54,51,48,48,48,51,64,77,74,74,67,82,78,56,59,80,74,73,83,74,67,72,69,62,70,73,59,22,78,73,58,77,50,24,19,11,15,8,9,14,77
75,75,75,69,71,71,71,69,68,68,68,67,64,64,64,67,54,54,54,54,54,52,50,50,50,52,55,80,80,68,77,65,55,54,60,78,64,61,76,78,57,76,84,74,68,72,49,43,83,45,74,79,33,30,27,13,10,15,15,15,76
75,75,75,76,76,76,76,76,75,75,75,75,68,68,68,75,58,54,54,54,58,55,48,48,48,55,68,78,69,74,72,76,67,69,65,75,88,86,79,78,83,76,89,71,54,67,65,23,78,70,53,65,34,37,31,10,15,13,12,7,76
70,70,70,74,73,73,73,74,74,74,74,73,69,69,69,73,60,57,57,57,60,58,50,50,50,58,69,73,55,75,62,80,78,84,69,79,76,73,79,65,81,76,59,64,43,81,47,27,68,73,59,65,46,48,56,7,12,8,11,10,76
74,74,74,71,74,74,74,71,72,72,72,70,65,65,65,70,53,53,53,53,53,52,51,51,51,52,46,73,76,70,75,74,67,69,63,73,87,89,70,71,70,75,82,51,73,68,60,29,74,70,80,78,32,39,34,12,15,13,6,12,76
74,74,74,73,74,74,74,73,73,73,73,72,66,66,66,72,55,52,52,52,55,52,47,47,47,52,62,76,71,69,66,77,57,36,61,76,79,76,74,74,77,74,79,70,70,67,60,39,79,68,68,70,22,24,27,10,13,12,16,6,76
75,75,75,76,75,75,75,76,74,74,74,75,69,69,69,75,66,62,62,62,66,65,59,59,59,65,62,78,55,69,67,80,66,50,61,74,92,94,93,76,91,79,90,90,71,64,66,45,76,65,63,67,42,62,52,14,9,10,16,13,76
75,75,75,71,72,72,72,71,69,69,69,70,64,64,64,70,54,51,51,51,54,52,48,48,48,52,68,76,82,65,67,70,56,61,57,73,73,70,68,75,62,78,77,78,77,72,53,33,78,59,69,67,26,29,24,7,16,12,10,9,76
75,75,75,73,73,73,73,73,71,71,71,71,63,63,63,71,58,54,54,54,58,56,52,52,52,56,57,75,71,69,73,78,55,41,46,76,89,88,89,72,79,78,92,79,72,64,64,37,73,56,64,65,36,35,33,15,13,13,14,12,76
74,74,74,75,75,75,75,75,75,75,75,75,72,72,72,75,63,63,63,63,63,61,57,57,57,61,71,74,66,76,71,74,67,76,72,79,80,73,75,74,60,79,62,73,68,72,73,49,76,75,71,72,42,50,44,14,7,7,15,8,76
73,73,73,74,75,75,75,74,74,74,74,72,68,68,68,72,57,56,56,56,57,55,51,51,51,55,48,78,66,71,77,82,79,60,51,78,77,75,83,76,78,66,71,77,53,64,70,35,80,71,73,73,45,42,28,12,12,11,14,8,76
74,74,74,72,74,74,74,72,72,72,72,71,66,66,66,71,57,55,55,55,57,55,52,52,52,55,56,78,66,68,71,74,74,72,49,76,78,74,78,76,81,74,74,76,80,63,65,36,80,70,74,80,29,40,37,16,16,15,15,8,76
74,74,74,75,76,76,76,75,74,74,74,74,66,66,66,74,54,50,50,50,54,51,44,44,44,51,65,68,64,70,72,81,68,66,57,80,85,91,82,66,65,86,69,64,69,73,50,30,77,72,70,69,30,24,20,4,6,4,4,4,76
70,70,70,75,73,73,73,75,73,73,73,75,66,66,66,75,60,55,55,55,60,56,47,47,47,56,76,69,50,68,68,80,71,61,64,77,93,86,90,70,77,79,41,75,57,72,67,26,68,70,45,72,53,29,36,7,14,7,14,6,76
73,73,73,67,69,69,69,67,67,67,67,65,61,61,61,65,49,49,49,49,49,47,48,48,48,47,58,75,87,64,67,65,60,64,48,74,59,68,66,67,46,78,82,66,87,69,56,29,73,68,71,70,28,25,18,14,5,12,8,5,76
74,74,74,75,75,75,75,75,74,74,74,75,70,70,70,75,61,59,59,59,61,58,52,52,52,58,69,72,51,69,77,78,76,76,70,73,86,84,81,76,83,86,77,87,81,77,74,44,79,74,73,72,30,40,33,15,11,15,14,9,76
74,74,74,68,71,71,71,68,68,68,68,68,62,62,62,68,52,51,51,51,52,50,49,49,49,50,57,77,82,69,75,65,50,49,45,70,66,74,61,72,58,77,69,82,81,68,77,24,80,65,65,74,37,22,20,15,11,7,7,14,76
69,69,69,76,74,74,74,76,75,75,75,76,70,70,70,76,62,58,58,58,62,58,48,48,48,58,77,60,40,77,72,83,78,69,67,82,82,83,79,72,77,74,44,76,65,70,42,34,74,68,69,74,48,38,36,11,10,6,10,5,76
74,74,74,71,73,73,73,71,69,69,69,68,60,60,60,68,49,46,46,46,49,47,44,44,44,47,56,78,76,68,70,74,68,51,42,76,73,73,73,72,76,74,79,58,68,60,60,20,82,58,69,76,28,22,20,6,14,15,9,11,76
74,74,74,72,74,74,74,72,73,73,73,70,68,68,68,70,57,58,58,58,57,54,55,55,55,54,66,77,76,78,81,74,70,68,58,76,56,60,65,74,64,79,76,55,70,71,73,41,77,75,79,76,38,41,38,13,13,14,9,6,76
73,73,73,72,75,75,75,72,75,75,75,71,69,69,69,71,56,57,57,57,56,55,54,54,54,55,42,72,73,74,73,78,71,53,59,76,77,76,78,78,78,70,81,71,64,69,65,31,77,78,68,77,53,39,32,14,9,6,6,16,76
74,74,74,75,75,75,75,75,76,76,76,75,73,73,73,75,57,57,57,57,57,52,48,48,48,52,78,72,63,78,82,84,75,74,81,81,61,58,74,71,72,86,54,70,78,84,59,30,72,77,69,80,29,33,31,7,7,16,13,16,76
75,75,75,71,74,74,74,71,72,72,72,69,65,65,65,69,49,49,49,49,49,47,43,43,43,47,42,76,70,69,74,75,67,70,54,78,72,77,75,72,67,87,71,70,76,77,38,21,72,69,75,77,28,24,19,7,15,13,9,7,76
74,74,74,76,76,76,76,76,75,75,75,74,69,69,69,74,59,57,57,57,59,56,52,52,52,56,66,73,68,72,76,78,76,70,59,82,79,76,76,76,83,71,74,66,57,73,63,35,82,73,69,71,47,40,32,14,14,8,8,12,76
74,74,74,70,72,72,72,70,68,68,68,68,60,60,60,68,49,48,48,48,49,46,46,46,46,46,52,80,76,68,75,69,70,47,42,76,77,69,78,74,70,74,90,69,76,41,83,21,81,59,80,80,31,16,16,15,15,10,13,5,76
